ref_ceh;fecha;altura;caudal
2401;03/09/1981;0.03;0.108
2401;04/09/1981;0.01;0.036
2401;05/09/1981;0.01;0.036
2401;06/09/1981;0.01;0.036
2401;07/09/1981;0.01;0.036
2401;08/09/1981;0.01;0.036
2401;09/09/1981;0.01;0.036
2401;10/09/1981;0.01;0.036
2401;11/09/1981;0.01;0.036
2401;12/09/1981;0.01;0.036
2401;13/09/1981;0.01;0.036
2401;14/09/1981;0.01;0.036
2401;15/09/1981;0.01;0.036
2401;16/09/1981;0.01;0.036
2401;17/09/1981;0.01;0.036
2401;18/09/1981;0.01;0.036
2401;19/09/1981;0.01;0.036
2401;20/09/1981;0.01;0.036
2401;21/09/1981;0.12;0.454
2401;22/09/1981;0.21;0.876
2401;23/09/1981;0.12;0.454
2401;24/09/1981;0.13;0.496
2401;25/09/1981;0.27;1.224
2401;26/09/1981;0.35;1.75
2401;27/09/1981;0.46;2.652
2401;28/09/1981;0.52;3.22
2401;29/09/1981;0.51;3.12
2401;30/09/1981;0.5;3.02
2401;01/10/1981;0.58;3.838
2401;02/10/1981;0.56;3.626
2401;03/10/1981;0.57;3.732
2401;04/10/1981;0.58;3.838
2401;05/10/1981;0.58;3.838
2401;06/10/1981;0.58;3.838
2401;07/10/1981;0.59;3.944
2401;08/10/1981;0.61;4.165
2401;09/10/1981;0.59;3.944
2401;10/10/1981;0.59;3.944
2401;11/10/1981;0.59;3.944
2401;12/10/1981;0.59;3.944
2401;13/10/1981;0.58;3.838
2401;14/10/1981;0.57;3.732
2401;15/10/1981;0.56;3.626
