indroea;anomes_ci;dia_ci;hci;qci
2040;197401;9;0.89;29.5
2040;197402;;;24.2
2040;197403;;;20.6
2040;197404;;;18.6
2040;197405;;;13.34
2040;197406;;;19.8
2040;197407;;;20.6
2040;197408;;;10.25
2040;197409;;;10.5
2040;197410;;;19.9
2040;197411;;;17.5
2040;197412;;;6.84
2040;197501;;;16.3
2040;197502;;;19.3
2040;197503;;;25.19
2040;197504;26;0.69;33.04
2040;197505;;;17.5
2040;197506;;;14.5
2040;197507;;;13.32
2040;197508;;;25.19
2040;197509;;;10.37
2040;197510;;;11.5
2040;197511;;;9
2040;197512;;;11
2040;197601;;;17
2040;197602;;;15.9
2040;197603;4;0.46;20.9
2040;197604;;;8
2040;197605;;;20.9
2040;197606;;;17.65
2040;197607;;;12.05
2040;197608;;;14.8
2040;197609;;;13.15
2040;197610;;;15.15
2040;197611;;;8.58
2040;197612;;;7.92
2040;197701;;;20.9
2040;197702;22;1.16;57.7
2040;197703;;;39.5
2040;197704;;;21.45
2040;197705;;;17.6
2040;197706;;;28
2040;197707;;;17.05
2040;197708;;;17.6
2040;197709;;;15.15
2040;197710;;;17
2040;197711;;;4.9
2040;197712;;;36.85
2040;197801;;;30.75
2040;197802;;;67.3
2040;197803;1;1.54;92
2040;197804;;;23.7
2040;197805;;;45.45
2040;197806;;;23.7
2040;197807;;;19.75
2040;197808;;;18.65
2040;197809;;;16.1
2040;197810;;;9.42
2040;197811;;;4.65
2040;197812;;;60.4
2040;197901;;;93.75
2040;197902;11;2.12;175.4
2040;197903;;;85.7
2040;197904;;;74.2
2040;197905;;;11.4
2040;197906;;;37.56
2040;197907;;;24.7
2040;197908;;;20.7
2040;197909;;;16.7
2040;197910;;;14.7
2040;197911;;;20.7
2040;197912;;;10.08
2040;198001;;;24.7
2040;198002;;;39.82
2040;198003;30;1.02;48.9
2040;198004;;;28.94
2040;198005;;;35.3
2040;198006;;;20.7
2040;198007;;;14.7
2040;198008;;;16.7
2040;198009;;;15.7
2040;198010;;;12.72
2040;198011;;;8.1
2040;198012;;;14.7
2040;198101;;;9.42
2040;198102;;;7.76
2040;198103;;;12.06
2040;198104;;;10.74
2040;198105;11;0.77;21.7
2040;198106;;;18.7
2040;198107;;;18.7
2040;198108;;;14.7
2040;198109;;;10.08
2040;198110;;;28.94
2040;198111;;;7.41
2040;198112;31;0.98;44.34
2040;198201;;;26.82
2040;198202;;;10.08
2040;198203;;;10.74
2040;198204;;;15.7
2040;198205;;;22.7
2040;198206;;;18.7
2040;198207;;;12.06
2040;198208;;;12.06
2040;198209;;;9.42
2040;198210;;;8.1
2040;198211;;;20.7
2040;198212;;;35.3
2040;198301;;;10.74
2040;198302;;;40.95
2040;198303;;;17.7
2040;198304;;;76.5
2040;198305;5;1.33;84.55
2040;198306;;;42.08
2040;198307;;;32.12
2040;198308;;;21.7
2040;198309;;;11.4
2040;198310;;;9.42
2040;198311;;;5.34
2040;198312;;;40.95
2040;198401;;;6.03
2040;198402;;;6.375
2040;198403;;;22.7
2040;198404;1;1.19;68.45
2040;198405;;;16.7
2040;198406;;;33.18
2040;198407;;;18.7
2040;198408;;;19.7
2040;198409;;;8.76
2040;198410;;;11
2040;198411;;;61.84
2040;198412;;;48.7
2040;198501;;;47.16
2040;198502;11;1.41;74.9
2040;198503;;;23.9
2040;198504;;;56.8
2040;198505;;;19.4
2040;198506;;;32.8
2040;198507;;;18.2
2040;198508;;;15.8
2040;198509;;;12.8
2040;198510;;;9.2
2040;198511;;;10.4
2040;198512;;;23.9
2040;198601;;;9.8
2040;198602;28;0.99;40.25
2040;198603;;;35
2040;198604;;;10.4
2040;198605;;;15.2
2040;198606;;;16.4
2040;198607;;;11.6
2040;198608;;;8.6
2040;198609;;;14.6
2040;198610;6;0.48;6.917
2040;198611;30;0.44;5.451
2040;198612;14;0.45;5.78
2040;198701;30;0.76;21.331
2040;198702;2;0.72;18.841
2040;198703;1;0.5;7.674
2040;198704;8;0.74;20.064
2040;198705;24;0.85;27.451
2040;198706;7;0.72;18.841
2040;198707;8;0.88;29.679
2040;198708;16;0.6;12.182
2040;198709;29;0.47;6.538
2040;198710;17;0.96;35.918
2040;198711;1;0.5;7.674
2040;198712;5;1.02;41.009
2040;198801;30;1.42;82.145
2040;198802;1;1.24;62.069
2040;198803;31;0.67;15.919
2040;198804;19;1.42;82.145
2040;198805;15;1.66;112.935
2040;198806;24;0.85;27.451
2040;198807;19;0.89;30.421
2040;198808;6;0.74;20.065
2040;198809;16;0.8;23.954
2040;198810;14;0.71;18.222
2040;198811;1;0.43;5.12
2040;198812;1;0.4;4.13
2040;198901;22;0.39;3.852
2040;198902;5;0.47;6.536
2040;198903;5;0.47;6.536
2040;198904;16;0.47;6.536
2040;198905;15;0.55;9.81
2040;198906;16;0.57;10.758
2040;198907;3;0.51;8.098
2040;198908;3;0.49;7.292
2040;198909;1;0.42;4.79
2040;198910;24;0.39;3.852
2040;198911;23;0.57;10.758
2040;198912;23;1.37;76.321
2040;199001;28;1.17;54.934
2040;199002;14;0.93;33.518
2040;199003;2;0.53;8.954
2040;199004;7;0.47;6.536
2040;199005;7;0.92;32.732
2040;199006;1;0.81;24.65
2040;199007;26;0.71;18.222
2040;199008;1;0.68;16.478
2040;199009;10;0.66;15.346
2040;199010;30;0.6;12.18
2040;199011;10;0.7;17.61
2040;199012;31;0.68;16.478
2040;199101;12;0.87;28.934
2040;199102;8;0.63;13.74
2040;199103;8;1.09;47.239
2040;199104;21;0.8;23.95
2040;199105;18;0.7;17.61
2040;199106;1;0.75;20.67
2040;199107;13;0.73;19.446
2040;199108;11;0.71;18.222
2040;199109;26;0.71;18.222
2040;199110;27;0.6;9.188
2040;199111;28;0.64;11.874
2040;199112;1;0.59;8.674
2040;199201;10;0.6;9.188
2040;199202;1;0.51;4.563
2040;199203;1;0.5;4.049
2040;199204;3;0.69;15.232
2040;199205;28;0.71;16.61
2040;199206;4;0.64;11.874
2040;199207;20;0.74;18.729
2040;199208;3;0.76;20.142
2040;199209;1;0.73;18.023
2040;199210;31;0.56;7.132
2040;199211;1;0.46;2.94
2040;199212;7;0.6;9.188
2040;199301;1;0.23;0.088
2040;199302;10;0.25;0.114
2040;199303;19;0.4;1.276
2040;199304;25;0.39;1.166
2040;199305;29;0.52;5.077
2040;199306;10;0.5;4.049
2040;199307;25;0.54;6.105
2040;199308;2;0.6;9.188
2040;199309;19;0.54;6.105
2040;199310;14;0.98;56.324
2040;199311;5;0.4;11.37
2040;199312;27;0.45;14.794
2040;199401;11;1.2;75.357
2040;199402;3;0.54;21.255
2040;199403;8;0.52;19.796
2040;199404;23;0.47;16.211
2040;199405;22;0.97;55.478
2040;199406;3;0.66;30.315
2040;199407;3;0.55;21.984
2040;199408;12;0.46;15.503
2040;199409;4;0.43;13.424
2040;199410;23;0.34;8.005
2040;199411;10;0.58;24.226
2040;199412;31;0.42;12.74
2040;199501;1;0.58;24.226
2040;199502;15;0.51;19.066
2040;199503;8;0.4;11.37
2040;199504;4;0.4;11.37
2040;199505;29;0.45;14.794
2040;199506;10;0.45;14.794
2040;199507;2;0.48;16.92
2040;199508;22;0.39;10.785
2040;199509;18;0.4;11.37
2040;199510;;0.24;3.9
2040;199511;;0.7;32.49
2040;199512;;1.46;92.66
2040;199601;;1.71;115.09
2040;199602;;1.03;57.13
2040;199603;;0.58;24.09
2040;199604;;0.94;50.19
2040;199605;;1.06;59.49
2040;199606;;0.64;28.25
2040;199607;;0.56;22.72
2040;199608;;0.6;25.47
2040;199609;;0.44;14.68
2040;199610;3;0.34;8.48
2040;199611;24;0.34;8.48
2040;199612;22;0.75;36.08
2040;199701;21;0.65;28.95
2040;199702;1;0.43;14.02
2040;199703;31;0.36;9.6
2040;199704;18;0.47;16.66
2040;199705;19;0.49;17.99
2040;199706;8;0.63;27.55
2040;199707;17;1.17;68.27
2040;199708;28;0.55;22.04
2040;199709;15;0.42;13.36
2040;199710;21;0.41;12.71
2040;199711;6;1.28;77.32
2040;199712;23;1.06;59.49
2040;199801;29;1.11;63.45
2040;199802;3;0.84;42.67
2040;199803;1;0.33;7.94
2040;199804;8;1.09;61.86
2040;199805;13;0.65;28.95
2040;199806;2;0.88;45.65
2040;199807;3;0.54;21.36
2040;199808;19;0.61;26.16
2040;199809;5;0.4;12.06
2040;199810;15;0.53;4.671
2040;199811;4;0.55;5.105
2040;199812;30;0.56;5.328
2040;199901;18;0.69;8.618
2040;199902;1;0.58;5.787
2040;199903;29;0.54;4.886
2040;199904;16;0.76;10.69
2040;199905;15;0.76;10.69
2040;199906;12;0.79;11.642
2040;199907;13;0.78;11.32
2040;199908;22;0.76;10.69
2040;199909;19;0.8;11.968
2040;199911;1;1.14;40.525
2040;199912;28;0.88;20.787
2040;200001;4;0.87;20.158
2040;200002;2;0.66;9.18
2040;200003;24;0.75;13.364
2040;200004;26;1.35;61.229
2040;200005;6;1.16;42.314
2040;200006;5;0.89;21.425
2040;200007;25;0.81;16.587
2040;200008;12;0.87;20.158
2040;200009;11;0.86;19.539
2040;200010;21;0.84;18.6
2040;200011;23;1.1;37.3
2040;200012;8;1.81;122
2040;200101;12;2.17;183
2040;200102;8;2.04;159
2040;200103;5;2.37;222
2040;200104;1;1.13;39.2
2040;200105;17;0.99;28.5
2040;200106;9;0.83;17.9
2040;200107;15;0.89;21.6
2040;200108;28;0.86;19.8
2040;200109;3;0.86;19.5
2040;200110;23;0.78;14.7
2040;200111;14;0.62;7.74
2040;200112;26;0.54;4.71
2040;200201;4;0.75;13.3
2040;200202;10;0.64;8.48
2040;200203;17;0.82;17.1
2040;200204;29;0.85;19.1
2040;200205;6;0.82;17.2
2040;200206;2;0.83;18
2040;200207;20;0.77;14.4
2040;200208;10;0.76;13.9
2040;200209;10;0.79;15.6
2040;200210;25;0.7;10.7
2040;200211;22;0.78;14.4
2040;200212;30;1.56;106
2040;200301;1;1.54;101
2040;200302;26;1.85;172
2040;200303;2;1.34;68.1
2040;200304;27;1.09;37.5
2040;200305;1;1.09;37.4
2040;200306;2;0.84;17.8
2040;200307;16;0.8;15.4
2040;200308;26;0.79;15
2040;200309;3;0.76;13.2
2040;200310;31;0.99;28.8
2040;200311;30;1.07;35.8
2040;200312;1;1.29;60.4
2040;200401;1;0.88;20.5
2040;200402;1;0.73;11.8
2040;200403;13;1;29.8
2040;200404;29;0.8;15.8
2040;200405;25;0.92;22.8
2040;200406;11;0.79;14.9
2040;200407;9;0.81;16.1
2040;200408;19;0.86;19.4
2040;200409;7;0.96;26.5
2040;200410;21;0.73;11.8
2040;200411;4;0.68;9.65
2040;200412;3;0.7;10.8
2040;200501;3;0.69;10.1
2040;200502;7;0.54;5.16
2040;200503;28;0.7;10.7
2040;200504;27;0.82;16.6
2040;200505;30;0.84;17.7
2040;200506;24;0.77;14
2040;200507;19;0.71;11.2
2040;200508;11;0.7;10.8
2040;200509;7;0.74;12.6
2040;200510;31;0.87;19.6
2040;200511;4;0.94;24.3
2040;200512;6;0.73;11.8
2040;200601;17;0.63;7.85
2040;200602;27;0.59;6.51
2040;200603;25;0.98;27.8
2040;200604;23;0.93;23.6
2040;200605;31;0.83;17.1
2040;200606;1;0.82;16.8
2040;200607;7;0.79;15
2040;200608;16;0.76;13.6
2040;200609;12;0.67;9.19
2040;200610;27;1.15;37.1
2040;200611;26;1.52;65.3
2040;200612;8;1.46;59.8
2040;200701;1;0.72;13.6
2040;200702;17;1.17;38.3
2040;200703;24;0.97;26.1
2040;200704;27;1.11;34.1
2040;200705;1;1.08;32.3
2040;200706;19;0.87;20.4
2040;200707;2;0.74;14.7
2040;200708;27;0.77;15.8
2040;200709;18;0.75;14.9
2040;200710;4;0.62;11
2040;200711;21;0.61;10.6
2040;200712;1;0.49;6.32
2040;200801;18;0.6;10.2
2040;200802;4;0.54;8
2040;200803;1;0.45;4.8
2040;200804;11;0.84;21
2040;200805;28;0.98;28
2040;200806;1;0.95;26.7
2040;200807;7;0.66;12.6
2040;200808;8;0.66;12.7
2040;200809;6;0.68;13.2
2040;200810;1;0.62;11.2
2040;200811;12;0.49;6.43
2040;200812;9;0.81;21.6
2040;200901;30;0.69;14.7
2040;200902;5;0.78;19.6
2040;200903;9;0.62;11.5
2040;200904;13;0.74;17.6
2040;200905;25;0.88;25.8
2040;200906;8;0.7;15
2040;200907;23;0.65;12.6
2040;200908;3;0.64;12.3
2040;200909;27;0.57;9.48
2040;200910;22;0.62;11.2
2040;200911;18;0.65;13
2040;200912;30;1.2;53.4
2040;201001;4;1.49;86.4
2040;201002;28;1.62;104
2040;201003;2;1.79;129
2040;201004;1;1.1;43.7
2040;201005;1;0.95;31.5
2040;201006;12;0.88;26.2
2040;201007;12;0.77;19.3
2040;201008;16;0.73;16.8
2040;201009;2;0.67;13.9
2040;201010;1;0.6;10.4
2040;201011;1;0.54;8.08
2040;201012;23;1.21;54
2040;201101;11;1.43;78.3
2040;201102;19;1.04;38.5
2040;201103;17;0.85;24
2040;201104;22;0.89;26.8
2040;201105;16;0.74;17.3
2040;201106;8;0.8;20.8
2040;201107;13;0.73;16.8
2040;201108;3;0.69;14.8
2040;201109;2;0.61;10.9
2040;201110;1;0.55;8.53
2040;201111;4;0.62;11.3
2040;201112;22;0.53;7.75
2040;201201;3;0.42;4.36
2040;201202;9;0.52;7.46
2040;201203;10;0.43;4.58
2040;201204;28;0.56;9.04
2040;201205;21;0.68;14.3
2040;201206;4;0.73;16.7
2040;201207;2;0.6;10.8
2040;201208;13;0.59;10
2040;201209;8;0.67;13.9
2040;201210;19;0.59;10.3
2040;201211;4;0.49;6.46
2040;201212;15;0.76;18.5
2040;201301;20;1.13;46.3
2040;201302;3;0.69;14.9
2040;201303;1;1.39;73.9
2040;201304;2;1.42;77.3
2040;201305;12;0.87;25.6
2040;201306;18;0.78;19.5
2040;201307;14;0.86;24.7
2040;201308;10;0.75;17.7
2040;201309;2;0.64;12.4
2040;201310;26;0.92;28.9
2040;201311;6;0.7;15.4
2040;201312;25;1.08;42.1
2040;201401;3;1.11;44.8
2040;201402;10;1.64;106.5
2040;201403;31;0.96;32.2
2040;201404;4;1.21;54.2
2040;201405;12;0.8;21
2040;201406;9;0.73;16.7
2040;201407;21;0.71;15.6
2040;201408;4;0.72;16.5
2040;201409;16;0.67;13.7
2040;201410;17;0.75;18.244
2040;201411;15;0.77;19.227
2040;201412;14;0.88;25.832
2040;201501;31;0.8;20.66
2040;201502;17;1.18;51.474
2040;201503;4;0.98;33.231
2040;201504;2;0.95;31.384
2040;201505;6;1.38;72.745
2040;201506;11;0.95;31.308
2040;201507;31;0.72;16.251
2040;201508;1;0.73;16.957
2040;201509;16;0.75;18.073
2040;201510;13;0.71;15.614
2040;201511;5;0.8;21.027
2040;201512;15;0.65;13.006
2040;201601;12;1.68;112.312
2040;201602;14;1.12;45.204
2040;201603;31;0.93;29.962
2040;201604;17;1.84;138.108
2040;201605;11;1.38;72.627
2040;201606;22;1.02;36.432
2040;201607;6;0.75;18.016
2040;201608;15;0.7;15.352
2040;201609;14;0.62;11.48
2040;201610;13;0.57;9.478
2040;201611;21;0.52;7.368
2040;201612;28;0.47;5.851
2040;201701;2;0.47;5.611
2040;201702;5;0.83;22.545
2040;201703;6;0.53;7.749
2040;201704;18;0.66;13.439
2040;201705;3;0.62;11.435
2040;201706;19;0.56;9.078
2040;201707;15;0.52;7.284
2040;201708;28;0.49;6.299
2040;201709;1;0.42;4.31
2040;201710;5;0.41;3.75
2040;201711;5;0.44;4.577
2040;201712;12;0.55;8.241
2040;201801;11;0.52;6.957
2040;201802;20;0.53;7.421
2040;201803;15;1.05;39.564
2040;201804;23;1.07;40.989
2040;201805;1;1.02;37.134
2040;201806;12;0.91;27.933
2040;201807;9;0.73;16.816
2040;201808;4;0.67;13.633
2040;201809;10;0.58;9.271
2040;201810;15;0.57;8.867
2040;201811;26;0.74;17.21
2040;201812;1;0.59;9.894
2040;201901;27;0.58;9.23
2040;201902;2;0.78;19.196
2040;201903;31;0.72;15.932
2040;201904;1;0.74;17.381
2040;201905;27;0.74;17.041
2040;201906;3;0.69;14.654
2040;201907;29;0.61;10.582
2040;201908;12;0.63;11.706
2040;201909;9;0.56;8.567
2040;201910;24;0.63;11.435
2040;201911;30;1.04;38.774
2040;201912;21;2.09;189.577
2040;202001;1;1.28;62.544
2040;202002;1;0.75;17.667
2040;202003;3;0.74;16.984
2040;202004;20;1.37;72.868
2040;202005;9;0.83;22.587
2040;202006;4;0.78;19.619
2040;202007;13;0.64;12.127
2040;202008;21;0.71;15.286
2040;202009;11;0.59;9.6
2040;202010;22;1.02;36.624
2040;202011;10;0.6;10.364
2040;202012;20;0.67;13.384
2040;202101;31;1.04;38.252
2040;202102;10;1.33;68.425
2040;202103;1;0.74;16.984
2040;202104;8;0.76;18.364
2040;202105;24;0.72;15.878
2040;202106;16;0.73;16.426
2040;202107;5;0.66;12.892
2040;202108;2;0.65;12.554
2040;202109;14;0.66;12.699
2041;194310;;;0.09
2041;194311;;;0.132
2041;194312;;;0.09
2041;194401;;;0.3
2041;194402;;;0.3
2041;194403;;;0.3
2041;194404;;;0.3
2041;194405;;;0.174
2041;194406;;;8.638
2041;194407;;;2.17
2041;194408;;;7.148
2041;194409;;0.7;9.31
2041;194410;;;0.03
2041;194411;;;2.326
2041;194412;;;1.138
2041;194501;;0.35;3.7
2041;194502;;;0.854
2041;194503;;;2.216
2041;194504;;;0.3
2041;194505;;;0.258
2041;194506;;;0.174
2041;194507;;;0.712
2041;194508;;;0.57
2041;194509;;;0.174
2041;194510;;;0.516
2041;194511;;;4.736
2041;194512;;;12.298
2041;194601;;;0.132
2041;194602;;;0.132
2041;194603;;;0.3
2041;194604;;;11.648
2041;194605;;1.07;16
2041;194606;;;0.854
2041;194607;;;0.132
2041;194608;;;0.004
2041;194609;;;0.004
2041;194610;;;0.216
2041;194611;;;0.174
2041;194612;;;0.354
2041;194701;;;2.95
2041;194702;;;18.56
2041;194703;;1.62;24.736
2041;194704;;;5.85
2041;194705;;;11.998
2041;194706;;;13.174
2041;194707;;;1.28
2041;194708;;;4.736
2041;194709;;;17.71
2041;194710;;;15.155
2041;194711;;;6.82
2041;194712;;;9.646
2041;194801;;1.58;23.694
2041;194802;;;3.55
2041;194803;;;0.854
2041;194804;;;2.17
2041;194805;;;10.99
2041;194806;;;0.462
2041;194807;;;0.3
2041;194808;;;0.004
2041;194809;;;0.004
2041;194810;;;7.806
2041;194811;;;5.53
2041;194812;;1.28;19.254
2041;194901;;;0.516
2041;194902;;;0.354
2041;194903;;;4.736
2041;194904;;;1.28
2041;194905;;;0.258
2041;194906;;;10.654
2041;194907;;;0.132
2041;194908;;;0.002
2041;194909;;;5.69
2041;194910;;;1.676
2041;194911;;;0.57
2041;194912;;;1.138
2041;195001;;;0.712
2041;195002;;;3.844
2041;195003;;;2.794
2041;195004;;;0.354
2041;195005;;;6.658
2041;195006;;1;14.35
2041;195007;;;7.148
2041;195008;;;0.002
2041;195009;;;0.002
2041;195010;;;0.854
2041;195011;;;0.408
2041;195012;;;0.258
2041;195101;;;2.326
2041;195102;;;15.155
2041;195103;;;12.166
2041;195104;;;3.4
2041;195105;;;0.354
2041;195106;;;1.138
2041;195107;;1.34;20.062
2041;195108;;;0.57
2041;195109;;;3.4
2041;195110;;;0.408
2041;195111;;1.19;17.542
2041;195112;;;5.96
2041;195201;;;1.28
2041;195202;;;2.638
2041;195203;;;10.99
2041;195204;;;17.038
2041;195205;;;6.334
2041;195206;;;14.35
2041;195207;;;0.516
2041;195208;;;4.42
2041;195209;;;5.37
2041;195210;;;2.482
2041;195211;;;4.42
2041;195212;;;3.844
2041;195301;;;1.992
2041;195302;;;1.676
2041;195303;;;1.138
2041;195304;;;0.996
2041;195305;;;0.712
2041;195306;;;0.472
2041;195307;;;0.258
2041;195308;;;0.03
2041;195309;;0.69;9.142
2041;195310;;0.5;6.01
2041;195311;;;2.95
2041;195312;;;2.17
2041;195401;;;0.57
2041;195402;;;2.95
2041;195403;;;1.992
2041;195404;;;0.462
2041;195405;;;1.28
2041;195406;;;0.854
2041;195407;;;0.3
2041;195408;;;0.002
2041;195409;;;0.516
2041;195410;;;0.132
2041;195411;;;6.658
2041;195412;;;2.794
2041;195501;;;1.676
2041;195502;;0.92;13.006
2041;195503;;;4.132
2041;195504;;;5.53
2041;195505;;;0.712
2041;195506;;;1.676
2041;195507;;;1.28
2041;195508;;;9.142
2041;195509;;;0.854
2041;195510;;;0.712
2041;195511;;;10.486
2041;195512;;;31.15
2041;195601;;;19.054
2041;195602;;;3.55
2041;195603;;2;31.15
2041;195604;;;26.11
2041;195605;;;6.334
2041;195606;;;4.276
2041;195607;;;0.408
2041;195608;;;0.258
2041;195609;;;0.174
2041;195610;;;0.258
2041;195611;;;0.3
2041;195612;;;0.408
2041;195701;;;0.516
2041;195702;;;0.516
2041;195703;;;0.354
2041;195704;;;0.354
2041;195705;;;0.354
2041;195706;;0.22;1.676
2041;195707;;;0.57
2041;195708;;;0.002
2041;195709;;;0.002
2041;195710;;;0.002
2041;195711;;;0.002
2041;195712;;;2.482
2041;195801;;;6.334
2041;195802;;;4.678
2041;195803;;;7.972
2041;195804;;1.14;16.702
2041;195805;;;2.17
2041;195806;;;4.736
2041;195807;;;1.138
2041;195808;;;0.002
2041;195809;;;0.002
2041;195810;;;2.482
2041;195811;;;0.3
2041;195812;;;13.006
2041;195901;;;1.458
2041;195902;;;1.138
2041;195903;;;2.326
2041;195904;;;2.482
2041;195905;;;2.482
2041;195906;;;7.148
2041;195907;;;2.482
2041;195908;;;2.482
2041;195909;;1.08;15.694
2041;195910;;;4.736
2041;195911;;;5.53
2041;195912;;;27.79
2041;196001;;;28.294
2041;196002;;;29.47
2041;196003;;1.95;30.31
2041;196004;;;6.334
2041;196005;;;10.486
2041;196006;;;3.4
2041;196007;;;2.326
2041;196008;;;0.132
2041;196009;;;7.972
2041;196010;;;33.33
2041;196011;;;34.17
2041;196012;;;9.65
2041;196101;;;16.37
2041;196102;;;5.53
2041;196103;;;4.74
2041;196104;;;2.48
2041;196105;;;3.25
2041;196106;;;6.33
2041;196107;;;3.1
2041;196108;;;0.06
2041;196109;;;16.37
2041;196210;;;0.12
2041;196211;;;0.3
2041;196212;;;1.9
2041;196301;;;14
2041;196302;;;10.7
2041;196303;;;4.6
2041;196304;;;16.5
2041;196305;;;1
2041;196306;;;1.7
2041;196307;;;0.45
2041;196308;;;2.7
2041;196309;;;2.7
2041;197210;;;7.85
2041;197211;;;6.95
2041;197212;;;12.7
2041;197301;16;1.62;19.84
2041;197302;;;1.61
2041;197303;;;1.26
2041;197304;;;1.1
2041;197305;;;15.53
2041;197306;;;1.42
2041;197307;;;0.42
2041;197308;;;0.78
2041;197309;;;0.66
2041;197310;;;4.58
2041;197311;;;13.07
2041;197312;;;4.45
2041;197401;9;1.4;15.1
2041;197402;;;10.38
2041;197403;;;7.85
2041;197404;;;6.5
2041;197405;;;0.86
2041;197406;;;8
2041;197407;;;14.36
2041;197408;;;0.7
2041;197409;;;0.78
2041;197410;;;1.18
2041;197411;15;0.78;4.84
2041;197412;;;1.61
2041;197501;;;3.93
2041;197502;;;1.72
2041;197503;;;0.62
2041;197504;;;0.86
2041;197505;;;1.5
2041;197506;;;3.08
2041;197507;;;0.46
2041;197508;;;3.2
2041;197509;;;0.26
2041;197510;;;0.38
2041;197511;;;0.5
2041;197512;;;0.7
2041;197601;;;0.62
2041;197602;;;1.26
2041;197603;;;0.46
2041;197604;;;0.66
2041;197605;;;2.72
2041;197606;25;0.98;7.7
2041;197607;;;0.3
2041;197608;;;0.09
2041;197609;;;0.34
2041;197610;;;0.24
2041;197611;;;0.66
2041;197612;;;0.28
2041;197701;;;2.27
2041;197702;20;1.54;18.11
2041;197703;;;2.38
2041;197704;;;1.5
2041;197705;;;1.26
2041;197706;;;6.8
2041;197707;;;2.72
2041;197708;;;0.34
2041;197709;;;0.38
2041;197710;;;1.61
2041;197711;;;0.5
2041;197712;7;2.16;32.26
2041;197801;;;27.56
2041;197802;;;31.79
2041;197803;;;22.48
2041;197804;;;7.7
2041;197805;;;8.68
2041;197806;;;1.42
2041;197807;;;0.34
2041;197808;;;0.24
2041;197809;;;0.16
2041;197810;;;0.12
2041;197811;;;0.22
2041;197812;;;10.4
2041;197901;26;2.46;36.2
2041;197902;;;36.2
2041;197903;;;13
2041;197904;;;3.1
2041;197905;;;1.25
2041;197906;;;1.25
2041;197907;;;0.95
2041;197908;;;0.43
2041;197909;;;1.18
2041;197910;;;3.22
2041;197911;;;1.4
2041;197912;;;1.4
2041;198001;;;1.93
2041;198002;;;4.36
2041;198003;;;2.46
2041;198004;;;8.2
2041;198005;13;1.28;12.6
2041;198006;;;1.33
2041;198007;;;0.48
2041;198008;;;0.65
2041;198009;;;0.39
2041;198010;;;0.48
2041;198011;;;0.65
2041;198012;;;1.61
2041;198101;;;0.95
2041;198102;;;1.4
2041;198103;;;0.95
2041;198104;;;0.56
2041;198105;;;0.56
2041;198106;;;0.22
2041;198107;3;0.64;1.82
2041;198108;;;1.82
2041;198109;;;0.02
2041;198110;;;3.349
2041;198111;;;0.18
2041;198112;30;1.07;8.4
2041;198201;;;2.142
2041;198202;;;0.875
2041;198203;;;0.521
2041;198204;;;0.478
2041;198205;;;0.2
2041;198206;;;1.25
2041;198207;;;0.04
2041;198208;;;0.018
2041;198209;;;0.02
2041;198210;;;0.263
2041;198211;;;3.476
2041;198212;;;2.46
2041;198301;;;1.325
2041;198302;;;5.81
2041;198303;;;1.25
2041;198304;30;1.15;10
2041;198305;;;5.64
2041;198306;;;0.607
2041;198307;;;1.1
2041;198308;;;2.142
2041;198309;;;0.263
2041;198310;;;0.18
2041;198311;;;1.4
2041;198312;18;1.78;22.6
2041;198401;;;0.8
2041;198402;;;0.65
2041;198403;;;1.025
2041;198404;;;1.1
2041;198405;;;1.175
2041;198406;;;3.095
2041;198407;;;1.325
2041;198408;;;0.06
2041;198409;;;0.16
2041;198410;;;7.2
2041;198411;;;24.8
2041;198412;;;21
2041;198501;;;14.2
2041;198502;11;2;27
2041;198503;;;4.044
2041;198504;;;15
2041;198505;;;9.2
2041;198506;;;5.64
2041;198507;;;3.73
2041;198508;;;1.1
2041;198509;;;1.025
2041;198510;;;1.175
2041;198511;;;2.354
2041;198512;;;12.6
2041;198601;;;2.714
2041;198602;27;1.37;14.4
2041;198603;;;7.6
2041;198604;;;2.46
2041;198605;;;2.036
2041;198606;;;1.325
2041;198607;;;0.875
2041;198608;;;0.564
2041;198609;;;6.66
2041;198610;17;0.62;0.254
2041;198611;16;0.69;0.333
2041;198612;14;0.71;0.359
2041;198701;30;1.1;1.109
2041;198702;2;1.41;2.108
2041;198703;1;0.78;0.458
2041;198704;7;1.17;1.304
2041;198705;25;0.72;0.373
2041;198706;15;0.63;0.265
2041;198707;7;2.17;6.424
2041;198708;1;0.57;0.205
2041;198709;27;1.14;1.22
2041;198710;28;1.28;1.753
2041;198711;1;0.8;0.566
2041;198712;14;1.42;2.237
2041;198801;29;2.07;5.292
2041;198802;6;1.32;1.885
2041;198803;1;0.74;0.469
2041;198804;18;1.56;2.782
2041;198805;14;2.4;7.354
2041;198806;14;1.48;2.463
2041;198807;19;1.67;3.254
2041;198808;3;0.92;0.795
2041;198809;2;0.7;0.41
2041;198810;15;0.79;0.55
2041;198811;10;0.76;0.5
2041;198812;1;0.72;0.44
2041;198901;9;0.7;0.41
2041;198902;26;0.94;0.837
2041;198903;1;0.78;0.533
2041;198904;5;0.94;0.837
2041;198905;31;0.79;0.55
2041;198906;1;0.78;0.533
2041;198907;1;0.58;0.266
2041;198908;18;0.56;0.246
2041;198909;29;0.57;0.256
2041;198910;25;0.64;0.332
2041;198911;21;0.77;0.517
2041;198912;22;2.39;7.287
